player_name,slump_id,slump_length,games_to_recover,slump_avg_fga,recovery_fga,pct_change_fga
Aaron Wiggins,Aaron Wiggins_3,1,1.0,8.0,10.0,0.25
Aaron Wiggins,Aaron Wiggins_8,2,2.0,8.5,6.0,-0.29411764705882354
Aaron Wiggins,Aaron Wiggins_11,1,1.0,11.0,5.0,-0.5454545454545454
Aaron Wiggins,Aaron Wiggins_13,4,4.0,7.75,5.0,-0.3548387096774194
Aaron Wiggins,Aaron Wiggins_18,2,2.0,10.5,11.0,0.047619047619047616
Aaron Wiggins,Aaron Wiggins_22,1,1.0,5.0,2.0,-0.6
Aaron Wiggins,Aaron Wiggins_27,2,2.0,6.0,10.0,0.6666666666666666
Aaron Wiggins,Aaron Wiggins_39,1,1.0,8.0,8.0,0.0
Aaron Wiggins,Aaron Wiggins_43,3,3.0,7.333333333333333,30.0,3.0909090909090913
Aaron Wiggins,Aaron Wiggins_52,1,1.0,14.0,8.0,-0.42857142857142855
Aaron Wiggins,Aaron Wiggins_60,1,1.0,9.0,9.0,0.0
Aaron Wiggins,Aaron Wiggins_63,4,4.0,7.5,18.0,1.4
Aaron Wiggins,Aaron Wiggins_71,3,3.0,8.666666666666666,24.0,1.7692307692307694
Alex Sarr,Alex Sarr_0,4,4.0,9.25,11.0,0.1891891891891892
Alex Sarr,Alex Sarr_5,5,5.0,10.8,13.0,0.20370370370370364
Alex Sarr,Alex Sarr_11,4,4.0,10.75,11.0,0.023255813953488372
Alex Sarr,Alex Sarr_17,3,3.0,9.333333333333334,10.0,0.07142857142857136
Alex Sarr,Alex Sarr_21,2,2.0,15.5,7.0,-0.5483870967741935
Alex Sarr,Alex Sarr_30,2,2.0,13.0,7.0,-0.46153846153846156
Alex Sarr,Alex Sarr_44,1,1.0,12.0,12.0,0.0
Alex Sarr,Alex Sarr_46,3,3.0,14.666666666666666,12.0,-0.1818181818181818
Alex Sarr,Alex Sarr_54,2,2.0,14.5,17.0,0.1724137931034483
Alex Sarr,Alex Sarr_59,1,1.0,17.0,9.0,-0.47058823529411764
Alex Sarr,Alex Sarr_61,5,5.0,15.8,6.0,-0.620253164556962
Alperen Şengün,Alperen Şengün_2,4,4.0,12.0,15.0,0.25
Alperen Şengün,Alperen Şengün_8,1,1.0,12.0,17.0,0.4166666666666667
Alperen Şengün,Alperen Şengün_11,1,1.0,14.0,9.0,-0.35714285714285715
Alperen Şengün,Alperen Şengün_14,1,1.0,21.0,19.0,-0.09523809523809523
Alperen Şengün,Alperen Şengün_18,1,1.0,23.0,11.0,-0.5217391304347826
Alperen Şengün,Alperen Şengün_25,1,1.0,16.0,14.0,-0.125
Alperen Şengün,Alperen Şengün_29,1,1.0,11.0,25.0,1.2727272727272727
Alperen Şengün,Alperen Şengün_33,3,3.0,17.333333333333332,20.0,0.15384615384615394
Alperen Şengün,Alperen Şengün_37,8,8.0,15.75,12.0,-0.23809523809523808
Alperen Şengün,Alperen Şengün_49,7,7.0,13.0,16.0,0.23076923076923078
Alperen Şengün,Alperen Şengün_62,7,7.0,15.714285714285714,19.0,0.20909090909090916
Amen Thompson,Amen Thompson_0,1,1.0,11.0,4.0,-0.6363636363636364
Amen Thompson,Amen Thompson_2,1,1.0,3.0,5.0,0.6666666666666666
Amen Thompson,Amen Thompson_8,1,1.0,12.0,5.0,-0.5833333333333334
Amen Thompson,Amen Thompson_16,1,1.0,8.0,11.0,0.375
Amen Thompson,Amen Thompson_20,3,3.0,9.666666666666666,14.0,0.4482758620689656
Amen Thompson,Amen Thompson_26,1,1.0,3.0,7.0,1.3333333333333333
Amen Thompson,Amen Thompson_29,1,1.0,8.0,12.0,0.5
Amen Thompson,Amen Thompson_31,2,2.0,11.5,8.0,-0.30434782608695654
Amen Thompson,Amen Thompson_36,1,1.0,8.0,12.0,0.5
Amen Thompson,Amen Thompson_39,1,1.0,15.0,13.0,-0.13333333333333333
Amen Thompson,Amen Thompson_44,1,1.0,16.0,17.0,0.0625
Amen Thompson,Amen Thompson_46,1,1.0,6.0,10.0,0.6666666666666666
Amen Thompson,Amen Thompson_49,3,3.0,9.0,9.0,0.0
Amen Thompson,Amen Thompson_54,1,1.0,8.0,15.0,0.875
Amen Thompson,Amen Thompson_56,2,2.0,11.5,13.0,0.13043478260869565
Amen Thompson,Amen Thompson_61,1,1.0,11.0,11.0,0.0
Amen Thompson,Amen Thompson_67,1,1.0,14.0,9.0,-0.35714285714285715
Andrew Wiggins,Andrew Wiggins_1,1,1.0,10.0,15.0,0.5
Andrew Wiggins,Andrew Wiggins_4,6,6.0,11.333333333333334,12.0,0.05882352941176465
Andrew Wiggins,Andrew Wiggins_15,2,2.0,16.5,7.0,-0.5757575757575758
Andrew Wiggins,Andrew Wiggins_22,5,5.0,13.8,9.0,-0.3478260869565218
Andrew Wiggins,Andrew Wiggins_31,1,1.0,10.0,13.0,0.3
Andrew Wiggins,Andrew Wiggins_35,2,2.0,15.5,11.0,-0.2903225806451613
Andrew Wiggins,Andrew Wiggins_39,1,1.0,17.0,17.0,0.0
Andrew Wiggins,Andrew Wiggins_41,1,1.0,20.0,14.0,-0.3
Andrew Wiggins,Andrew Wiggins_43,4,4.0,15.75,14.0,-0.1111111111111111
Andrew Wiggins,Andrew Wiggins_53,1,1.0,8.0,13.0,0.625
Andrew Wiggins,Andrew Wiggins_56,2,2.0,14.0,10.0,-0.2857142857142857
Anfernee Simons,Anfernee Simons_3,4,4.0,17.25,17.0,-0.014492753623188406
Anfernee Simons,Anfernee Simons_9,4,4.0,8.5,20.0,1.3529411764705883
Anfernee Simons,Anfernee Simons_14,1,1.0,14.0,21.0,0.5
Anfernee Simons,Anfernee Simons_18,3,3.0,13.0,15.0,0.15384615384615385
Anfernee Simons,Anfernee Simons_24,4,4.0,16.0,18.0,0.125
Anfernee Simons,Anfernee Simons_35,3,3.0,11.333333333333334,20.0,0.7647058823529411
Anfernee Simons,Anfernee Simons_43,3,3.0,13.333333333333334,16.0,0.19999999999999996
Anfernee Simons,Anfernee Simons_51,1,1.0,13.0,16.0,0.23076923076923078
Anfernee Simons,Anfernee Simons_59,1,1.0,16.0,26.0,0.625
Anfernee Simons,Anfernee Simons_62,1,1.0,11.0,15.0,0.36363636363636365
Anthony Davis,Anthony Davis_14,2,2.0,19.0,14.0,-0.2631578947368421
Anthony Davis,Anthony Davis_19,2,2.0,14.0,27.0,0.9285714285714286
Anthony Davis,Anthony Davis_23,1,1.0,21.0,22.0,0.047619047619047616
Anthony Davis,Anthony Davis_25,4,4.0,11.75,16.0,0.3617021276595745
Anthony Davis,Anthony Davis_31,1,1.0,17.0,18.0,0.058823529411764705
Anthony Davis,Anthony Davis_33,1,1.0,18.0,18.0,0.0
Anthony Davis,Anthony Davis_35,2,2.0,17.5,22.0,0.2571428571428571
Anthony Davis,Anthony Davis_44,3,3.0,17.333333333333332,23.0,0.32692307692307704
Anthony Davis,Anthony Davis_49,1,1.0,13.0,18.0,0.38461538461538464
Anthony Edwards,Anthony Edwards_0,1,1.0,25.0,24.0,-0.04
Anthony Edwards,Anthony Edwards_9,1,1.0,24.0,19.0,-0.20833333333333334
Anthony Edwards,Anthony Edwards_11,1,1.0,25.0,27.0,0.08
Anthony Edwards,Anthony Edwards_17,4,4.0,18.0,18.0,0.0
Anthony Edwards,Anthony Edwards_23,6,6.0,20.166666666666668,17.0,-0.1570247933884298
Anthony Edwards,Anthony Edwards_30,1,1.0,20.0,12.0,-0.4
Anthony Edwards,Anthony Edwards_32,1,1.0,16.0,31.0,0.9375
Anthony Edwards,Anthony Edwards_36,2,2.0,16.0,25.0,0.5625
Anthony Edwards,Anthony Edwards_43,1,1.0,19.0,23.0,0.21052631578947367
Anthony Edwards,Anthony Edwards_45,1,1.0,20.0,20.0,0.0
Anthony Edwards,Anthony Edwards_48,1,1.0,21.0,28.0,0.3333333333333333
Anthony Edwards,Anthony Edwards_52,5,5.0,23.8,12.0,-0.4957983193277311
Anthony Edwards,Anthony Edwards_69,2,2.0,19.0,19.0,0.0
Anthony Edwards,Anthony Edwards_75,1,1.0,27.0,19.0,-0.2962962962962963
Anthony Edwards,Anthony Edwards_77,1,1.0,11.0,31.0,1.8181818181818181
Austin Reaves,Austin Reaves_0,1,1.0,14.0,12.0,-0.14285714285714285
Austin Reaves,Austin Reaves_4,4,4.0,13.25,13.0,-0.018867924528301886
Austin Reaves,Austin Reaves_10,1,1.0,14.0,12.0,-0.14285714285714285
Austin Reaves,Austin Reaves_12,3,3.0,13.666666666666666,13.0,-0.04878048780487801
Austin Reaves,Austin Reaves_22,1,1.0,14.0,9.0,-0.35714285714285715
Austin Reaves,Austin Reaves_27,2,2.0,16.5,13.0,-0.21212121212121213
Austin Reaves,Austin Reaves_30,2,2.0,13.5,9.0,-0.3333333333333333
Austin Reaves,Austin Reaves_35,1,1.0,15.0,13.0,-0.13333333333333333
Austin Reaves,Austin Reaves_38,1,1.0,14.0,10.0,-0.2857142857142857
Austin Reaves,Austin Reaves_43,1,1.0,17.0,26.0,0.5294117647058824
Austin Reaves,Austin Reaves_46,2,2.0,12.0,21.0,0.75
Austin Reaves,Austin Reaves_53,1,1.0,13.0,12.0,-0.07692307692307693
Austin Reaves,Austin Reaves_55,1,1.0,14.0,17.0,0.21428571428571427
Austin Reaves,Austin Reaves_62,1,1.0,16.0,16.0,0.0
Austin Reaves,Austin Reaves_66,1,1.0,11.0,20.0,0.8181818181818182
Austin Reaves,Austin Reaves_71,1,1.0,10.0,15.0,0.5
Bam Adebayo,Bam Adebayo_0,4,4.0,9.5,24.0,1.5263157894736843
Bam Adebayo,Bam Adebayo_5,4,4.0,16.25,13.0,-0.2
Bam Adebayo,Bam Adebayo_12,2,2.0,14.0,9.0,-0.35714285714285715
Bam Adebayo,Bam Adebayo_15,4,4.0,13.75,8.0,-0.41818181818181815
Bam Adebayo,Bam Adebayo_27,3,3.0,13.0,14.0,0.07692307692307693
Bam Adebayo,Bam Adebayo_32,2,2.0,12.5,14.0,0.12
Bam Adebayo,Bam Adebayo_39,4,4.0,11.0,15.0,0.36363636363636365
Bam Adebayo,Bam Adebayo_53,1,1.0,13.0,12.0,-0.07692307692307693
Bam Adebayo,Bam Adebayo_62,7,7.0,12.571428571428571,18.0,0.4318181818181818
Bam Adebayo,Bam Adebayo_71,1,1.0,14.0,19.0,0.35714285714285715
Bam Adebayo,Bam Adebayo_74,3,3.0,22.0,12.0,-0.45454545454545453
Bennedict Mathurin,Bennedict Mathurin_2,1,1.0,6.0,1.0,-0.8333333333333334
Bennedict Mathurin,Bennedict Mathurin_11,1,1.0,11.0,10.0,-0.09090909090909091
Bennedict Mathurin,Bennedict Mathurin_15,3,3.0,14.0,16.0,0.14285714285714285
Bennedict Mathurin,Bennedict Mathurin_21,11,11.0,12.454545454545455,8.0,-0.35766423357664234
Bennedict Mathurin,Bennedict Mathurin_34,1,1.0,12.0,10.0,-0.16666666666666666
Bennedict Mathurin,Bennedict Mathurin_37,1,1.0,12.0,18.0,0.5
Bennedict Mathurin,Bennedict Mathurin_39,1,1.0,15.0,12.0,-0.2
Bennedict Mathurin,Bennedict Mathurin_45,2,2.0,10.0,13.0,0.3
Bennedict Mathurin,Bennedict Mathurin_54,1,1.0,9.0,20.0,1.2222222222222223
Bennedict Mathurin,Bennedict Mathurin_56,1,1.0,9.0,12.0,0.3333333333333333
Bennedict Mathurin,Bennedict Mathurin_58,1,1.0,7.0,3.0,-0.5714285714285714
Bradley Beal,Bradley Beal_5,2,2.0,13.0,18.0,0.38461538461538464
Bradley Beal,Bradley Beal_13,1,1.0,18.0,12.0,-0.3333333333333333
Bradley Beal,Bradley Beal_19,1,1.0,18.0,24.0,0.3333333333333333
Bradley Beal,Bradley Beal_21,2,2.0,8.5,15.0,0.7647058823529411
Bradley Beal,Bradley Beal_24,1,1.0,13.0,16.0,0.23076923076923078
Bradley Beal,Bradley Beal_28,1,1.0,9.0,4.0,-0.5555555555555556
Bradley Beal,Bradley Beal_42,2,2.0,8.5,10.0,0.17647058823529413
Bradley Beal,Bradley Beal_49,2,2.0,13.5,17.0,0.25925925925925924
Brook Lopez,Brook Lopez_0,2,2.0,10.5,9.0,-0.14285714285714285
Brook Lopez,Brook Lopez_3,1,1.0,14.0,8.0,-0.42857142857142855
Brook Lopez,Brook Lopez_5,3,3.0,7.0,5.0,-0.2857142857142857
Brook Lopez,Brook Lopez_9,2,2.0,10.0,17.0,0.7
Brook Lopez,Brook Lopez_12,1,1.0,7.0,15.0,1.1428571428571428
Brook Lopez,Brook Lopez_19,5,5.0,5.4,10.0,0.8518518518518517
Brook Lopez,Brook Lopez_26,1,1.0,14.0,12.0,-0.14285714285714285
Brook Lopez,Brook Lopez_29,1,1.0,22.0,11.0,-0.5
Brook Lopez,Brook Lopez_32,1,1.0,9.0,10.0,0.1111111111111111
Brook Lopez,Brook Lopez_36,1,1.0,7.0,15.0,1.1428571428571428
Brook Lopez,Brook Lopez_41,1,1.0,11.0,10.0,-0.09090909090909091
Brook Lopez,Brook Lopez_44,3,3.0,11.666666666666666,8.0,-0.3142857142857142
Brook Lopez,Brook Lopez_48,2,2.0,14.5,4.0,-0.7241379310344828
Brook Lopez,Brook Lopez_55,2,2.0,13.0,10.0,-0.23076923076923078
Brook Lopez,Brook Lopez_58,1,1.0,14.0,1.0,-0.9285714285714286
Brook Lopez,Brook Lopez_65,1,1.0,8.0,10.0,0.25
Brook Lopez,Brook Lopez_72,1,1.0,4.0,13.0,2.25
Brook Lopez,Brook Lopez_78,1,1.0,5.0,11.0,1.2
Bub Carrington,Bub Carrington_0,2,2.0,7.0,5.0,-0.2857142857142857
Bub Carrington,Bub Carrington_4,1,1.0,9.0,12.0,0.3333333333333333
Bub Carrington,Bub Carrington_10,1,1.0,8.0,7.0,-0.125
Bub Carrington,Bub Carrington_13,10,10.0,8.6,9.0,0.046511627906976785
Bub Carrington,Bub Carrington_24,1,1.0,4.0,6.0,0.5
Bub Carrington,Bub Carrington_35,4,4.0,8.0,8.0,0.0
Bub Carrington,Bub Carrington_41,2,2.0,10.5,9.0,-0.14285714285714285
Bub Carrington,Bub Carrington_45,4,4.0,4.75,8.0,0.6842105263157895
Bub Carrington,Bub Carrington_56,7,7.0,10.0,11.0,0.1
Bub Carrington,Bub Carrington_65,2,2.0,9.5,5.0,-0.47368421052631576
Bub Carrington,Bub Carrington_68,5,5.0,10.2,4.0,-0.6078431372549019
Bub Carrington,Bub Carrington_74,1,1.0,11.0,13.0,0.18181818181818182
Bub Carrington,Bub Carrington_78,1,1.0,19.0,6.0,-0.6842105263157895
Buddy Hield,Buddy Hield_2,1,1.0,14.0,18.0,0.2857142857142857
Buddy Hield,Buddy Hield_8,3,3.0,8.333333333333334,15.0,0.7999999999999998
Buddy Hield,Buddy Hield_16,1,1.0,12.0,8.0,-0.3333333333333333
Buddy Hield,Buddy Hield_19,3,3.0,6.666666666666667,18.0,1.6999999999999997
Buddy Hield,Buddy Hield_24,1,1.0,11.0,6.0,-0.45454545454545453
Buddy Hield,Buddy Hield_28,5,5.0,6.8,9.0,0.3235294117647059
Buddy Hield,Buddy Hield_35,1,1.0,12.0,15.0,0.25
Buddy Hield,Buddy Hield_37,2,2.0,16.0,11.0,-0.3125
Buddy Hield,Buddy Hield_40,2,2.0,6.0,12.0,1.0
Buddy Hield,Buddy Hield_43,4,4.0,7.25,7.0,-0.034482758620689655
Buddy Hield,Buddy Hield_48,1,1.0,4.0,14.0,2.5
Buddy Hield,Buddy Hield_53,2,2.0,7.0,11.0,0.5714285714285714
Buddy Hield,Buddy Hield_56,1,1.0,4.0,11.0,1.75
Buddy Hield,Buddy Hield_58,2,2.0,7.0,14.0,1.0
Buddy Hield,Buddy Hield_62,2,2.0,7.5,10.0,0.3333333333333333
Buddy Hield,Buddy Hield_66,2,2.0,5.5,7.0,0.2727272727272727
Buddy Hield,Buddy Hield_75,2,2.0,4.5,14.0,2.111111111111111
CJ McCollum,CJ McCollum_5,1,1.0,20.0,19.0,-0.05
CJ McCollum,CJ McCollum_7,2,2.0,21.0,18.0,-0.14285714285714285
CJ McCollum,CJ McCollum_10,2,2.0,18.5,24.0,0.2972972972972973
CJ McCollum,CJ McCollum_13,5,5.0,16.2,22.0,0.3580246913580247
CJ McCollum,CJ McCollum_23,1,1.0,14.0,17.0,0.21428571428571427
CJ McCollum,CJ McCollum_26,3,3.0,14.0,16.0,0.14285714285714285
CJ McCollum,CJ McCollum_32,4,4.0,18.5,22.0,0.1891891891891892
CJ McCollum,CJ McCollum_39,1,1.0,17.0,25.0,0.47058823529411764
CJ McCollum,CJ McCollum_41,4,4.0,14.75,18.0,0.22033898305084745
CJ McCollum,CJ McCollum_46,2,2.0,13.0,13.0,0.0
CJ McCollum,CJ McCollum_50,5,5.0,16.0,28.0,0.75
Cade Cunningham,Cade Cunningham_2,1,1.0,22.0,18.0,-0.18181818181818182
Cade Cunningham,Cade Cunningham_7,7,7.0,21.142857142857142,15.0,-0.2905405405405405
Cade Cunningham,Cade Cunningham_16,1,1.0,26.0,19.0,-0.2692307692307692
Cade Cunningham,Cade Cunningham_21,2,2.0,19.5,23.0,0.1794871794871795
Cade Cunningham,Cade Cunningham_25,3,3.0,22.333333333333332,14.0,-0.3731343283582089
Cade Cunningham,Cade Cunningham_29,1,1.0,20.0,29.0,0.45
Cade Cunningham,Cade Cunningham_36,2,2.0,23.5,22.0,-0.06382978723404255
Cade Cunningham,Cade Cunningham_41,1,1.0,26.0,22.0,-0.15384615384615385
Cade Cunningham,Cade Cunningham_44,4,4.0,23.0,14.0,-0.391304347826087
Cade Cunningham,Cade Cunningham_53,2,2.0,16.5,9.0,-0.45454545454545453
Cade Cunningham,Cade Cunningham_62,1,1.0,18.0,16.0,-0.1111111111111111
Cameron Johnson,Cameron Johnson_0,3,3.0,11.333333333333334,14.0,0.23529411764705876
Cameron Johnson,Cameron Johnson_4,1,1.0,12.0,11.0,-0.08333333333333333
Cameron Johnson,Cameron Johnson_11,1,1.0,9.0,10.0,0.1111111111111111
Cameron Johnson,Cameron Johnson_18,1,1.0,11.0,10.0,-0.09090909090909091
Cameron Johnson,Cameron Johnson_23,1,1.0,11.0,10.0,-0.09090909090909091
Cameron Johnson,Cameron Johnson_26,1,1.0,15.0,15.0,0.0
Cameron Johnson,Cameron Johnson_29,1,1.0,9.0,12.0,0.3333333333333333
Cameron Johnson,Cameron Johnson_38,1,1.0,14.0,11.0,-0.21428571428571427
Cameron Johnson,Cameron Johnson_40,2,2.0,15.0,13.0,-0.13333333333333333
Cameron Johnson,Cameron Johnson_43,2,2.0,15.5,10.0,-0.3548387096774194
Cameron Johnson,Cameron Johnson_47,1,1.0,14.0,10.0,-0.2857142857142857
Cameron Johnson,Cameron Johnson_50,1,1.0,19.0,16.0,-0.15789473684210525
Cameron Johnson,Cameron Johnson_52,4,4.0,11.75,10.0,-0.14893617021276595
Christian Braun,Christian Braun_0,1,1.0,15.0,6.0,-0.6
Christian Braun,Christian Braun_4,1,1.0,11.0,11.0,0.0
Christian Braun,Christian Braun_11,1,1.0,11.0,12.0,0.09090909090909091
Christian Braun,Christian Braun_18,3,3.0,10.333333333333334,11.0,0.06451612903225801
Christian Braun,Christian Braun_22,1,1.0,8.0,10.0,0.25
Christian Braun,Christian Braun_24,3,3.0,8.0,9.0,0.125
Christian Braun,Christian Braun_31,2,2.0,9.0,10.0,0.1111111111111111
Christian Braun,Christian Braun_36,2,2.0,7.5,11.0,0.4666666666666667
Christian Braun,Christian Braun_48,1,1.0,14.0,12.0,-0.14285714285714285
Christian Braun,Christian Braun_51,1,1.0,13.0,14.0,0.07692307692307693
Christian Braun,Christian Braun_54,2,2.0,8.0,11.0,0.375
Christian Braun,Christian Braun_57,1,1.0,11.0,14.0,0.2727272727272727
Christian Braun,Christian Braun_59,1,1.0,22.0,10.0,-0.5454545454545454
Christian Braun,Christian Braun_63,2,2.0,10.5,10.0,-0.047619047619047616
Coby White,Coby White_0,1,1.0,13.0,20.0,0.5384615384615384
Coby White,Coby White_2,1,1.0,12.0,15.0,0.25
Coby White,Coby White_7,1,1.0,13.0,15.0,0.15384615384615385
Coby White,Coby White_13,1,1.0,8.0,14.0,0.75
Coby White,Coby White_15,3,3.0,14.0,13.0,-0.07142857142857142
Coby White,Coby White_19,9,9.0,13.666666666666666,13.0,-0.04878048780487801
Coby White,Coby White_30,1,1.0,24.0,11.0,-0.5416666666666666
Coby White,Coby White_37,1,1.0,14.0,7.0,-0.5
Coby White,Coby White_39,2,2.0,12.5,16.0,0.28
Coby White,Coby White_46,3,3.0,12.666666666666666,14.0,0.10526315789473689
Coby White,Coby White_54,1,1.0,23.0,28.0,0.21739130434782608
Coby White,Coby White_59,1,1.0,21.0,19.0,-0.09523809523809523
Coby White,Coby White_71,1,1.0,14.0,11.0,-0.21428571428571427
Collin Sexton,Collin Sexton_1,1,1.0,13.0,11.0,-0.15384615384615385
Collin Sexton,Collin Sexton_3,1,1.0,7.0,11.0,0.5714285714285714
Collin Sexton,Collin Sexton_9,1,1.0,14.0,12.0,-0.14285714285714285
Collin Sexton,Collin Sexton_18,2,2.0,13.5,11.0,-0.18518518518518517
Collin Sexton,Collin Sexton_21,1,1.0,14.0,8.0,-0.42857142857142855
Collin Sexton,Collin Sexton_23,1,1.0,9.0,10.0,0.1111111111111111
Collin Sexton,Collin Sexton_28,1,1.0,19.0,16.0,-0.15789473684210525
Collin Sexton,Collin Sexton_32,2,2.0,18.5,16.0,-0.13513513513513514
Collin Sexton,Collin Sexton_37,1,1.0,20.0,11.0,-0.45
Collin Sexton,Collin Sexton_40,1,1.0,17.0,13.0,-0.23529411764705882
Collin Sexton,Collin Sexton_48,5,5.0,15.8,8.0,-0.4936708860759494
Collin Sexton,Collin Sexton_55,1,1.0,10.0,10.0,0.0
Collin Sexton,Collin Sexton_58,1,1.0,18.0,14.0,-0.2222222222222222
Damian Lillard,Damian Lillard_4,1,1.0,12.0,24.0,1.0
Damian Lillard,Damian Lillard_8,5,5.0,16.8,21.0,0.24999999999999994
Damian Lillard,Damian Lillard_23,3,3.0,16.333333333333332,12.0,-0.26530612244897955
Damian Lillard,Damian Lillard_37,3,3.0,16.333333333333332,18.0,0.1020408163265307
Damian Lillard,Damian Lillard_41,1,1.0,19.0,27.0,0.42105263157894735
Damian Lillard,Damian Lillard_44,1,1.0,12.0,17.0,0.4166666666666667
Damian Lillard,Damian Lillard_46,1,1.0,22.0,9.0,-0.5909090909090909
Damian Lillard,Damian Lillard_52,2,2.0,16.5,14.0,-0.15151515151515152
Darius Garland,Darius Garland_0,1,1.0,12.0,11.0,-0.08333333333333333
Darius Garland,Darius Garland_4,1,1.0,14.0,16.0,0.14285714285714285
Darius Garland,Darius Garland_6,1,1.0,13.0,22.0,0.6923076923076923
Darius Garland,Darius Garland_11,1,1.0,17.0,16.0,-0.058823529411764705
Darius Garland,Darius Garland_15,2,2.0,17.5,14.0,-0.2
Darius Garland,Darius Garland_22,3,3.0,17.333333333333332,6.0,-0.6538461538461539
Darius Garland,Darius Garland_31,1,1.0,16.0,12.0,-0.25
Darius Garland,Darius Garland_51,1,1.0,15.0,12.0,-0.2
Darius Garland,Darius Garland_53,5,5.0,17.0,10.0,-0.4117647058823529
Darius Garland,Darius Garland_59,7,7.0,16.142857142857142,19.0,0.1769911504424779
Darius Garland,Darius Garland_67,1,1.0,15.0,17.0,0.13333333333333333
Darius Garland,Darius Garland_72,1,1.0,13.0,17.0,0.3076923076923077
De'Aaron Fox,De'Aaron Fox_5,1,1.0,22.0,21.0,-0.045454545454545456
De'Aaron Fox,De'Aaron Fox_7,1,1.0,17.0,20.0,0.17647058823529413
De'Aaron Fox,De'Aaron Fox_9,2,2.0,21.0,17.0,-0.19047619047619047
De'Aaron Fox,De'Aaron Fox_17,6,6.0,20.0,17.0,-0.15
De'Aaron Fox,De'Aaron Fox_25,2,2.0,22.0,17.0,-0.22727272727272727
De'Aaron Fox,De'Aaron Fox_34,1,1.0,23.0,16.0,-0.30434782608695654
De'Aaron Fox,De'Aaron Fox_36,6,6.0,17.833333333333332,19.0,0.06542056074766363
De'Aaron Fox,De'Aaron Fox_47,1,1.0,11.0,14.0,0.2727272727272727
De'Aaron Fox,De'Aaron Fox_52,5,5.0,16.8,12.0,-0.28571428571428575
